44,46,48,66,68,70,72,74,114,116
0,0,53,0,0,100,0,23,43,49
100,0,0,0,0,0,0,0,38,57
26,0,0,50,0,0,100,0,50,45
0,100,0,0,0,0,0,0,49,31
0,28,0,0,50,0,0,100,15,55
0,0,100,0,0,0,0,0,21,59
0,0,21,0,0,54,0,0,44,15
0,0,0,0,0,0,0,0,78,28
0,0,0,0,0,0,41,0,35,50
0,0,0,52,0,0,0,0,15,78
0,0,0,0,0,0,0,55,45,37
0,0,0,0,47,0,0,0,10,13
0,0,0,100,0,0,0,0,100,40
0,0,0,0,0,61,0,0,42,13
0,0,0,0,100,0,0,0,36,100
0,0,0,0,0,0,53,0,0,51
